file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Bktharula - NUN.wav,Bktharula,122.28,C# Major,172.8,81,81,81,81,0.0,-7.35,7.35,True,31.18,42.65,26.17,16.68,14.5,13.87,14.7,14.08,13.41,13.94,12.23,Medium,High,5.54,Clipping detected: 17867 samples are near/over the limit.,,,
Bktharula - No Crip.wav,Bktharula,175.78,A Minor,90.01,78,81,81,71,0.0,-8.05,8.05,True,32.68,43.27,24.05,17.89,14.79,14.12,15.04,14.1,13.07,12.73,11.33,Medium,High,4.98,Clipping detected: 9084 samples are near/over the limit.,,,
Bktharula - Not Wock.wav,Bktharula,162.26,C Minor,97.99,82,86,86,71,-0.0,-13.11,13.11,True,31.26,41.88,26.86,16.03,15.23,13.35,14.44,14.09,14.05,14.88,11.98,Medium,High,6.26,Clipping detected: 4434 samples are near/over the limit.,,,
Bktharula - ON ME.wav,Bktharula,137.2,C Minor,145.4,84,86,86,81,-0.0,-10.25,10.25,True,30.64,43.27,26.09,16.14,14.5,13.93,14.98,14.36,13.44,13.66,12.43,Medium,High,6.64,Clipping detected: 268 samples are near/over the limit.,,,
Bktharula - Official.wav,Bktharula,127.84,C# Minor,94.49,82,86,86,71,-0.0,-6.99,6.99,True,32.61,42.41,24.98,17.45,15.16,13.96,14.28,14.17,13.77,13.15,11.83,Medium,High,5.93,Clipping detected: 435 samples are near/over the limit.,,,
Bktharula - PLACEMENT (feat. Matt Ox).wav,Bktharula,152.03,C Major,188.31,84,86,86,81,-0.0,-9.05,9.05,True,31.0,42.55,26.45,16.71,14.29,13.52,14.52,14.51,13.84,13.85,12.6,Medium,High,5.1,Clipping detected: 2044 samples are near/over the limit.,,,
Bktharula - PSSYONFT.wav,Bktharula,148.03,F Minor,103.78,84,86,86,81,0.0,-9.77,9.77,True,31.57,42.32,26.11,16.17,15.4,14.32,14.05,13.94,13.4,13.14,12.98,High,High,4.36,Clipping detected: 756 samples are near/over the limit.,,,
Bktharula - Play.wav,Bktharula,144.23,D Minor,151.19,84,86,86,81,-0.0,-9.2,9.2,True,31.25,43.29,25.46,16.9,14.35,13.4,14.81,15.08,13.83,13.49,11.97,Medium,High,4.91,Clipping detected: 14 samples are near/over the limit.,,,
Bktharula - RACKS UP.wav,Bktharula,165.44,A# Major,96.8,83,86,86,75,0.0,-11.5,11.5,True,31.93,44.62,23.45,16.37,15.56,15.55,14.99,14.08,13.12,12.51,10.94,Low,Medium,2.31,Clipping detected: 136 samples are near/over the limit.,,,
Bktharula - Revolver.wav,Bktharula,122.28,F Minor,105.35,84,86,86,81,-0.0,-12.83,12.83,True,30.57,43.71,25.72,15.31,15.26,14.39,14.83,14.49,13.41,13.64,12.08,Medium,High,3.79,Clipping detected: 1548 samples are near/over the limit.,,,
Bktharula - Right NOW.wav,Bktharula,127.84,C# Minor,106.98,84,86,86,81,0.0,-8.09,8.09,True,32.1,43.08,24.82,17.1,14.99,14.36,15.19,13.53,12.61,13.28,11.54,Medium,High,5.49,Clipping detected: 27 samples are near/over the limit.,,,
Bktharula - SANTANNY.wav,Bktharula,133.93,D Minor,123.54,84,86,86,81,0.0,-8.52,8.52,True,31.35,41.71,26.94,16.77,14.58,13.51,14.19,14.01,13.91,14.5,12.44,Medium,High,5.51,Clipping detected: 5007 samples are near/over the limit.,,,
Bktharula - SHAKIN IT (feat. Cash Cobain).wav,Bktharula,152.03,G# Major,174.47,84,86,86,81,0.0,-9.03,9.03,True,31.12,43.88,25.01,16.09,15.03,14.83,14.73,14.32,13.77,13.09,11.91,Medium,High,4.9,Clipping detected: 3083 samples are near/over the limit.,,,
Bktharula - SHE CHOOSE ME.wav,Bktharula,156.25,C# Minor,100.0,81,81,81,81,0.0,-6.98,6.98,True,30.91,40.92,28.17,16.16,14.75,13.2,14.04,13.68,13.34,14.4,13.77,High,High,4.41,Clipping detected: 27666 samples are near/over the limit.,,,
Bktharula - Summer.wav,Bktharula,165.44,D Minor,166.23,84,86,86,81,-0.0,-10.61,10.61,True,30.67,42.7,26.63,16.49,14.18,14.03,14.49,14.17,13.62,13.33,13.31,Medium,High,5.94,Clipping detected: 2269 samples are near/over the limit.,,,
Bktharula - TAN.wav,Bktharula,167.91,C# Minor,151.43,84,86,86,81,-0.0,-6.92,6.92,True,31.83,42.1,26.08,16.91,14.92,13.8,14.21,14.08,13.6,13.15,12.93,High,High,7.34,Clipping detected: 2047 samples are near/over the limit.,,,
Bktharula - TATTI.wav,Bktharula,156.25,D# Minor,101.84,84,86,86,81,-0.0,-7.54,7.54,True,31.51,42.68,25.81,16.39,15.12,14.11,14.48,14.09,13.33,13.59,12.22,Medium,High,6.24,Clipping detected: 365 samples are near/over the limit.,,,
Bktharula - THE WAY.wav,Bktharula,168.75,C Major,181.69,84,86,86,81,-0.0,-12.42,12.42,True,31.77,44.86,23.37,15.26,16.5,15.42,15.24,14.2,12.88,12.1,11.27,Low,High,4.08,Clipping detected: 28 samples are near/over the limit.,,,
Bktharula - THROUGH 2 U.wav,Bktharula,163.04,F Minor,129.57,73,69,69,81,0.0,-7.69,7.69,True,30.93,41.97,27.1,16.46,14.47,13.52,14.37,14.08,13.68,14.19,12.91,High,High,6.75,Clipping detected: 87724 samples are near/over the limit.,,,
Bktharula - Tweakin' Together.wav,Bktharula,144.23,G# Major,126.68,84,86,86,81,-0.06,-8.96,8.9,True,31.87,43.09,25.04,17.83,14.04,13.93,14.95,14.21,13.06,13.19,11.85,Medium,High,5.59,Clipping detected: 3 samples are near/over the limit.,,,
Bktharula - UH HUH.wav,Bktharula,156.25,F# Minor,161.91,84,86,86,81,-0.06,-10.21,10.15,True,31.27,42.86,25.87,16.46,14.82,14.4,14.45,14.0,12.96,13.56,12.31,Medium,High,6.49,Clipping detected: 20 samples are near/over the limit.,,,
Bktharula - WATCH ME.wav,Bktharula,170.45,D# Minor,143.79,86,86,86,85,-0.0,-10.46,10.46,True,31.37,43.59,25.04,16.61,14.76,14.37,14.81,14.41,13.48,12.87,12.17,Medium,Medium,2.98,Clipping detected: 63 samples are near/over the limit.,,,
Bktharula - WE MADE IT (feat. Rico Nasty).wav,Bktharula,133.93,G Major,154.67,84,86,86,81,-0.0,-10.77,10.77,True,31.51,43.71,24.77,16.3,15.21,14.71,14.7,14.3,13.2,12.77,12.0,Medium,High,4.97,Clipping detected: 54 samples are near/over the limit.,,,
Bktharula - WISHUWASDACREW.wav,Bktharula,165.44,F# Minor,64.62,81,86,86,70,0.0,-9.3,9.3,True,31.36,44.62,24.02,16.14,15.22,15.42,14.87,14.32,13.16,12.48,11.54,Medium,Medium,2.52,Clipping detected: 180 samples are near/over the limit.,,,
Bktharula - WOMAN (feat. JID).wav,Bktharula,148.03,C Minor,251.53,84,86,86,80,0.0,-9.86,9.86,True,32.15,42.92,24.92,16.23,15.92,14.42,14.43,14.08,13.29,12.89,12.03,Medium,Medium,2.49,Clipping detected: 9554 samples are near/over the limit.,,,
Bktharula - YE HO.wav,Bktharula,181.45,A Minor,185.0,86,86,86,85,0.0,-10.09,10.09,True,30.76,43.93,25.31,15.17,15.59,14.83,14.85,14.25,13.57,13.34,11.97,Medium,Medium,2.74,Clipping detected: 122 samples are near/over the limit.,,,
Bktharula - light.wav,Bktharula,133.93,C# Major,213.85,81,81,81,81,0.0,-7.42,7.42,True,31.36,42.63,26.01,16.33,15.03,13.47,14.69,14.47,13.5,13.34,12.67,Medium,High,3.98,Clipping detected: 11158 samples are near/over the limit.,,,
Bktharula - never had.wav,Bktharula,162.26,C Minor,97.89,80,86,86,66,0.0,-7.71,7.71,True,31.14,42.45,26.41,16.63,14.51,13.69,14.57,14.18,13.44,14.09,12.32,Medium,High,6.8,Clipping detected: 3564 samples are near/over the limit.,,,
Bktharula - okok⧸depressing.wav,Bktharula,125.0,C# Minor,177.31,84,86,86,81,0.0,-10.45,10.45,True,31.01,44.0,24.99,16.5,14.51,14.42,15.02,14.56,13.26,12.98,12.0,Medium,High,4.02,Clipping detected: 1514 samples are near/over the limit.,,,
Bktharula - welcome.wav,Bktharula,125.0,C Major,156.69,81,81,81,81,0.0,-7.42,7.42,True,31.0,42.57,26.43,16.32,14.68,13.52,14.62,14.43,13.87,13.59,12.84,Medium,High,5.84,Clipping detected: 19647 samples are near/over the limit.,,,
Bktharula - ？？？？？..wav,Bktharula,162.26,C# Major,96.3,82,86,86,71,0.0,-9.85,9.85,True,31.23,42.39,26.38,15.9,15.33,13.89,14.31,14.19,13.37,13.28,13.1,High,High,3.51,Clipping detected: 452 samples are near/over the limit.,,,
