file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Ken Carson - MDMA ft. Destroy Lonely.wav,Ken Carson,152.03,G Minor / Try A Minor,228.37,79,81,81,75,0.0,-6.35,6.35,True,31.47,42.61,25.92,16.64,14.84,14.23,14.18,14.2,13.6,13.82,12.1,Medium,High,4.55,Clipping detected: 65729 samples are near/over the limit.,,,
Ken Carson - Me N My Kup.wav,Ken Carson,140.62,C# Minor / Try F# Minor,234.13,71,69,69,75,0.0,-6.34,6.35,True,31.23,42.1,26.67,15.95,15.28,14.0,13.97,14.13,13.55,13.72,12.94,High,High,4.81,Clipping detected: 189761 samples are near/over the limit.,,,
Ken Carson - Money Hunt.wav,Ken Carson,152.03,G Minor / Try D Minor,105.3,79,81,81,75,-0.0,-7.73,7.73,True,31.75,42.94,25.31,16.91,14.84,13.97,14.65,14.32,12.97,13.56,11.75,Medium,High,4.98,Clipping detected: 19159 samples are near/over the limit.,,,
Ken Carson - Money Spread.wav,Ken Carson,144.23,D# Minor,106.31,68,65,65,75,0.0,-4.33,4.33,True,32.29,41.5,26.21,17.06,15.23,14.12,13.7,13.68,13.11,13.62,12.59,Medium,High,7.66,Clipping detected: 10247 samples are near/over the limit.,,,
Ken Carson - Murda Musik ft. Destroy Lonely.wav,Ken Carson,156.25,C# Minor / Try D Minor,176.63,83,86,86,75,0.0,-8.21,8.21,True,31.87,42.99,25.13,16.81,15.06,14.49,14.29,14.22,13.48,13.64,11.49,Medium,High,5.69,Clipping detected: 4008 samples are near/over the limit.,,,
Ken Carson - Naked.wav,Ken Carson,144.23,F# Minor / Try D Minor,165.71,60,53,53,75,0.0,-3.78,3.79,True,32.17,41.48,26.35,17.23,14.95,13.54,13.62,14.31,13.4,13.64,12.71,Medium,High,5.71,Clipping detected: 188197 samples are near/over the limit.,,,
Ken Carson - New.wav,Ken Carson,148.03,C Major / Try G Major,169.94,79,81,81,75,0.0,-7.16,7.17,True,31.82,42.86,25.33,15.36,16.46,14.23,14.53,14.09,13.42,13.5,11.82,Medium,High,3.93,Clipping detected: 40034 samples are near/over the limit.,,,
Ken Carson - Nightcore 2.wav,Ken Carson,158.45,G# Major / Try C# Major,182.88,60,53,53,75,0.0,-5.55,5.56,True,31.83,43.0,25.16,16.41,15.42,14.63,14.56,13.81,12.94,13.03,12.13,Medium,High,5.89,Clipping detected: 200465 samples are near/over the limit.,,,
Ken Carson - Nightcore.wav,Ken Carson,156.25,C# Major / Try G# Major,187.13,71,69,69,75,0.0,-6.37,6.37,True,31.37,42.4,26.23,16.47,14.9,14.22,14.15,14.02,13.42,13.91,12.32,Medium,High,6.74,Clipping detected: 204155 samples are near/over the limit.,,,
Ken Carson - Nobody.wav,Ken Carson,150.67,E Minor / Try A Minor,130.58,79,81,81,75,-0.0,-6.42,6.42,True,32.29,42.8,24.91,16.33,15.96,14.69,14.07,14.04,13.32,13.42,11.5,Medium,High,4.59,Clipping detected: 34998 samples are near/over the limit.,,,
Ken Carson - Off The Meter (ft.Playboi Carti & Destroy Lonely).wav,Ken Carson,140.62,C# Minor,219.43,83,86,86,75,0.0,-8.84,8.84,True,31.71,41.51,26.78,16.65,15.06,13.99,13.85,13.67,12.93,14.11,12.67,Medium,High,5.31,Clipping detected: 1010 samples are near/over the limit.,,,
Ken Carson - Overtime.wav,Ken Carson,150.67,F Minor / Try C Minor,106.68,81,81,81,81,0.0,-6.56,6.56,True,31.4,41.72,26.88,16.34,15.06,13.69,13.97,14.06,13.48,13.6,13.28,Medium,High,5.91,Clipping detected: 49767 samples are near/over the limit.,,,
Ken Carson - PDBMH.wav,Ken Carson,156.25,A# Minor / Try C# Minor,138.54,79,81,81,75,0.0,-7.49,7.49,True,31.69,42.92,25.39,16.68,15.01,14.06,14.37,14.5,13.73,13.68,11.71,Medium,High,5.18,Clipping detected: 37120 samples are near/over the limit.,,,
Ken Carson - Pots.wav,Ken Carson,148.03,C# Minor,129.75,79,81,81,75,-0.0,-6.45,6.45,True,32.17,41.88,25.95,16.59,15.58,13.91,14.16,13.81,13.05,13.79,12.16,Medium,High,7.18,Clipping detected: 18658 samples are near/over the limit.,,,
Ken Carson - Psycho.wav,Ken Carson,140.62,C# Minor / Try D# Minor,138.15,61,53,53,81,0.0,-5.81,5.81,True,31.92,42.41,25.67,16.74,15.18,14.09,14.14,14.18,12.88,13.4,12.27,Medium,High,6.69,Clipping detected: 66352 samples are near/over the limit.,,,
Ken Carson - Rock N Roll.wav,Ken Carson,140.62,C# Minor / Try F# Minor,167.75,81,81,81,81,-0.0,-9.21,9.21,True,31.81,42.62,25.57,16.75,15.06,14.29,14.16,14.18,13.39,13.66,11.91,Medium,High,5.11,Clipping detected: 26845 samples are near/over the limit.,,,
Ken Carson - Rockstar Lifestyle.wav,Ken Carson,140.62,F# Minor / Try C# Minor,192.97,61,53,53,81,0.0,-5.22,5.22,True,32.0,41.62,26.38,16.51,15.49,13.88,13.42,14.32,13.88,13.58,12.8,Medium,High,7.13,Clipping detected: 131347 samples are near/over the limit.,,,
Ken Carson - Root Of All Evil.wav,Ken Carson,143.01,C# Minor / Try F# Minor,147.69,79,81,81,75,0.0,-6.46,6.46,True,31.3,41.85,26.85,16.97,14.33,13.9,13.91,14.04,13.6,13.98,12.87,High,High,5.34,Clipping detected: 21311 samples are near/over the limit.,,,
Ken Carson - Same Thing.wav,Ken Carson,152.03,C# Major / Try F Minor,115.58,61,53,53,81,0.0,-5.58,5.58,True,32.36,42.85,24.8,17.08,15.27,14.23,14.48,14.15,13.19,13.34,11.46,Medium,High,6.65,Clipping detected: 89714 samples are near/over the limit.,,,
Ken Carson - Shoot.wav,Ken Carson,138.32,F# Minor / Try B Minor,166.96,79,81,81,75,0.0,-7.1,7.1,True,31.94,41.63,26.43,16.6,15.33,14.07,13.87,13.69,13.16,14.11,12.32,Medium,High,5.97,Clipping detected: 13305 samples are near/over the limit.,,,
Ken Carson - South Beach.wav,Ken Carson,145.47,A Minor / Try E Minor,120.51,79,81,81,75,0.0,-6.72,6.73,True,31.99,43.33,24.68,16.87,15.13,14.18,14.81,14.34,13.47,13.4,11.28,Medium,High,4.95,Clipping detected: 48222 samples are near/over the limit.,,,
Ken Carson - Succubus.wav,Ken Carson,144.23,C# Minor / Try C Minor,149.97,60,53,53,75,0.0,-2.84,2.84,True,32.99,41.79,25.22,17.32,15.67,14.24,13.86,13.69,12.95,12.98,12.24,Medium,High,4.06,Clipping detected: 528831 samples are near/over the limit.,,,
Ken Carson - Swag Overload.wav,Ken Carson,152.03,D# Minor / Try C# Minor,152.45,60,53,53,75,0.0,-4.4,4.4,True,32.39,41.85,25.76,17.17,15.21,14.3,13.7,13.85,13.11,13.36,12.4,Medium,High,6.6,Clipping detected: 86285 samples are near/over the limit.,,,
Ken Carson - The End.wav,Ken Carson,143.01,A# Minor / Try D# Minor,144.73,79,81,81,75,0.0,-8.65,8.65,True,31.64,42.46,25.9,16.84,14.8,14.23,14.05,14.19,13.45,13.83,12.07,Medium,High,5.26,Clipping detected: 13943 samples are near/over the limit.,,,
Ken Carson - Thx.wav,Ken Carson,148.03,D# Minor / Try G# Minor,172.74,60,53,53,75,0.0,-5.93,5.93,True,31.44,42.44,26.12,16.5,14.94,14.29,14.08,14.07,13.42,13.59,12.53,Medium,High,4.72,Clipping detected: 92597 samples are near/over the limit.,,,
Ken Carson - Trap Jump.wav,Ken Carson,140.62,D# Minor,150.47,79,81,81,75,-0.0,-6.52,6.52,True,31.21,42.38,26.41,16.63,14.58,14.2,13.77,14.41,13.96,13.81,12.59,Medium,High,3.02,Clipping detected: 25989 samples are near/over the limit.,,,
