file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Midwxst - Stfu.wav,Midwxst,144.23,E Minor,151.74,73,69,69,81,-0.0,-6.05,6.05,True,31.33,41.98,26.69,16.85,14.48,14.12,14.01,13.86,13.28,13.73,12.95,Medium,High,5.21,Clipping detected: 113042 samples are near/over the limit.,,,
Midwxst - Tally.wav,Midwxst,122.28,F Major,147.75,83,86,86,75,-0.0,-9.3,9.3,True,29.64,43.18,27.19,15.29,14.35,14.07,14.45,14.65,14.0,14.07,13.12,High,High,5.24,Clipping detected: 2550 samples are near/over the limit.,,,
Midwxst - Tic Tac Toe.wav,Midwxst,140.62,C# Major,178.97,81,81,81,81,-0.0,-8.09,8.09,True,30.98,42.04,26.98,16.0,14.98,14.52,13.74,13.79,13.45,14.09,12.89,High,High,5.49,Clipping detected: 50719 samples are near/over the limit.,,,
Midwxst - Transformer.wav,Midwxst,140.62,G# Major,266.8,78,81,81,70,0.0,-7.07,7.07,True,30.92,42.41,26.67,16.24,14.68,14.35,14.13,13.93,13.63,13.73,12.94,High,High,3.65,Clipping detected: 34057 samples are near/over the limit.,,,
Midwxst - ball & chain.wav,Midwxst,165.44,G Minor,173.88,82,81,81,85,-0.0,-9.94,9.94,True,30.97,42.87,26.15,15.85,15.12,14.23,14.57,14.07,13.44,13.7,12.45,Medium,Medium,2.59,Clipping detected: 28727 samples are near/over the limit.,,,
Midwxst - don't understand.wav,Midwxst,156.25,C# Minor,173.19,82,81,81,85,-0.0,-7.57,7.57,True,30.81,42.37,26.82,16.1,14.71,14.38,13.96,14.03,13.58,13.61,13.21,High,Medium,2.56,Clipping detected: 55581 samples are near/over the limit.,,,
Midwxst - fists up.wav,Midwxst,148.03,F Minor,102.98,60,53,53,75,0.01,-4.34,4.35,True,31.2,42.11,26.69,16.56,14.65,13.94,14.13,14.04,13.42,13.52,13.17,High,High,3.37,Clipping detected: 307764 samples are near/over the limit.,,,
Midwxst - flaws + mistakes.wav,Midwxst,156.25,D# Major,102.46,79,81,81,75,0.0,-9.37,9.37,True,30.15,43.68,26.17,14.7,15.45,14.67,14.69,14.32,13.46,13.05,13.13,Medium,High,4.01,Clipping detected: 12476 samples are near/over the limit.,,,
Midwxst - fuck that.wav,Midwxst,152.03,C Major,115.26,60,53,53,75,0.01,-4.68,4.69,True,31.71,42.08,26.21,16.94,14.77,14.28,14.01,13.8,13.21,13.18,13.03,Medium,High,3.47,Clipping detected: 187926 samples are near/over the limit.,,,
Midwxst - grandpas interlude.wav,Midwxst,117.19,F# Minor,73.32,74,78,78,65,-2.8,-19.38,16.58,False,28.07,49.34,22.59,12.29,15.79,16.72,16.07,16.55,16.09,13.74,8.85,Low,High,5.7,Mud range is elevated around 250-500 Hz.,,,
Midwxst - hate how much.wav,Midwxst,165.44,D Minor,161.5,81,81,81,81,0.0,-10.95,10.95,True,30.26,43.8,25.93,15.42,14.84,14.17,14.87,14.76,13.9,13.53,12.41,Medium,High,3.76,Clipping detected: 8453 samples are near/over the limit.,,,
Midwxst - heartache blues.wav,Midwxst,165.44,C Minor,226.0,81,81,81,81,-0.0,-9.65,9.65,True,31.0,43.06,25.93,15.94,15.07,14.51,14.39,14.17,13.56,13.56,12.37,Medium,High,3.43,Clipping detected: 77278 samples are near/over the limit.,,,
Midwxst - hunnid rounds.wav,Midwxst,140.62,C# Major,125.63,79,81,81,75,0.0,-6.24,6.24,True,31.43,42.58,26.0,16.49,14.94,14.29,14.24,14.05,13.11,13.26,12.74,Medium,High,4.71,Clipping detected: 45593 samples are near/over the limit.,,,
Midwxst - ily.wav,Midwxst,172.19,G Minor,133.62,84,86,86,81,0.0,-10.72,10.72,True,29.3,43.71,26.98,14.9,14.41,14.91,14.8,14.0,13.07,13.51,13.47,High,High,3.61,Clipping detected: 701 samples are near/over the limit.,,,
Midwxst - lights out.wav,Midwxst,165.44,G Minor,151.5,81,81,81,81,0.0,-9.2,9.2,True,30.75,43.03,26.22,15.72,15.03,14.18,14.47,14.38,13.74,13.69,12.53,Medium,High,4.62,Clipping detected: 22138 samples are near/over the limit.,,,
Midwxst - like nah.wav,Midwxst,159.2,G Minor,151.97,84,86,86,81,0.0,-10.95,10.95,True,29.93,44.14,25.93,14.91,15.02,14.52,14.92,14.69,13.67,13.5,12.42,Medium,High,3.49,Clipping detected: 6532 samples are near/over the limit.,,,
Midwxst - lost.wav,Midwxst,137.2,F# Minor,202.0,84,86,86,79,0.0,-12.13,12.13,True,29.64,44.63,25.73,14.43,15.21,14.77,15.16,14.7,13.74,13.62,12.11,Medium,Medium,1.99,Clipping detected: 2522 samples are near/over the limit.,,,
Midwxst - not guaranteed.wav,Midwxst,137.2,E Major,125.21,83,86,86,75,0.0,-10.29,10.29,True,30.49,42.85,26.66,16.25,14.24,13.93,14.65,14.27,13.21,13.59,13.07,Medium,High,4.63,Clipping detected: 60 samples are near/over the limit.,,,
Midwxst - not the case.wav,Midwxst,133.93,G Major,172.21,83,86,86,75,-0.0,-12.03,12.03,True,29.97,43.14,26.89,15.8,14.16,14.28,14.69,14.17,13.29,13.75,13.14,High,High,5.05,Clipping detected: 61 samples are near/over the limit.,,,
Midwxst - old me.wav,Midwxst,136.09,G# Minor,193.17,81,81,81,81,-0.0,-10.05,10.05,True,30.82,43.73,25.44,15.68,15.14,14.5,14.87,14.37,13.25,13.25,12.19,Medium,High,3.04,Clipping detected: 22110 samples are near/over the limit.,,,
Midwxst - onnat.wav,Midwxst,140.62,F# Major,153.54,79,81,81,75,0.0,-8.98,8.98,True,30.41,42.68,26.91,16.18,14.22,14.44,14.37,13.87,13.46,13.81,13.1,Medium,High,5.2,Clipping detected: 8644 samples are near/over the limit.,,,
Midwxst - pretty girls.wav,Midwxst,133.93,D Minor,180.45,81,81,81,81,-0.0,-10.6,10.6,True,30.29,43.05,26.66,15.68,14.62,14.21,14.5,14.34,13.64,13.79,12.87,Medium,High,4.1,Clipping detected: 18057 samples are near/over the limit.,,,
Midwxst - rank.wav,Midwxst,137.2,D# Major,140.85,83,86,86,75,0.0,-9.66,9.66,True,30.82,42.36,26.83,16.08,14.74,14.06,14.17,14.12,13.49,13.71,13.12,High,High,4.48,Clipping detected: 682 samples are near/over the limit.,,,
Midwxst - ready for you.wav,Midwxst,148.03,F# Major,200.26,79,81,81,75,0.0,-10.28,10.28,True,30.55,43.64,25.81,15.99,14.56,14.3,14.84,14.5,13.37,13.43,12.38,Medium,High,3.14,Clipping detected: 29439 samples are near/over the limit.,,,
Midwxst - refrain ⧸ decide.wav,Midwxst,127.84,D Major,318.8,84,86,86,80,0.0,-11.68,11.68,True,30.18,43.94,25.88,15.03,15.15,14.8,14.8,14.33,13.18,12.91,12.97,Medium,Medium,1.74,Clipping detected: 9714 samples are near/over the limit.,,,
Midwxst - run.wav,Midwxst,173.08,F# Minor,174.18,81,81,81,81,0.0,-9.03,9.03,True,30.51,42.67,26.82,15.47,15.04,14.62,13.99,14.07,13.63,13.68,13.14,High,High,4.24,Clipping detected: 40396 samples are near/over the limit.,,,
Midwxst - s.f.b.wav,Midwxst,148.03,D Minor,168.13,79,81,81,75,0.0,-9.6,9.6,True,30.87,43.13,26.01,15.79,15.08,14.27,14.48,14.37,13.83,13.59,12.42,Medium,High,4.07,Clipping detected: 29693 samples are near/over the limit.,,,
Midwxst - sixteen.wav,Midwxst,160.71,G# Minor,150.0,83,86,86,75,0.0,-12.12,12.12,True,29.99,43.88,26.13,14.76,15.23,14.89,14.52,14.47,13.91,13.48,12.64,Medium,High,3.05,Clipping detected: 5250 samples are near/over the limit.,,,
Midwxst - status.wav,Midwxst,140.62,D# Minor,151.76,83,86,86,75,0.0,-10.28,10.28,True,30.71,42.84,26.45,16.41,14.3,14.65,14.32,13.87,13.08,13.66,12.78,Medium,High,4.4,Clipping detected: 772 samples are near/over the limit.,,,
Midwxst - two rights.wav,Midwxst,148.03,F Minor,155.76,73,69,69,81,0.0,-6.52,6.52,True,30.06,43.57,26.37,15.7,14.36,14.73,14.56,14.28,13.24,13.27,13.1,Medium,High,4.49,Clipping detected: 157456 samples are near/over the limit.,,,
Midwxst - under fire.wav,Midwxst,143.01,G Major,146.7,81,81,81,81,0.0,-9.87,9.87,True,29.86,43.51,26.64,15.27,14.59,14.37,14.74,14.4,13.45,13.4,13.24,Medium,High,3.83,Clipping detected: 12986 samples are near/over the limit.,,,
Midwxst - warning.wav,Midwxst,156.25,C# Minor,172.5,80,81,81,79,-0.0,-9.35,9.35,True,30.12,42.86,27.02,15.62,14.5,14.11,14.28,14.47,13.96,14.06,12.95,High,Medium,2.63,Clipping detected: 10511 samples are near/over the limit.,,,
