file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Yung Fazo - Stop Me!.wav,Yung Fazo,156.25,D# Major,111.87,83,86,86,75,-0.0,-12.63,12.63,True,31.0,42.09,26.91,16.13,14.87,13.95,14.25,13.89,13.44,13.68,13.22,High,High,5.4,Clipping detected: 22 samples are near/over the limit.,,,
Yung Fazo - Swagged Out.wav,Yung Fazo,140.62,F# Minor,113.62,90,94,94,81,-1.58,-13.1,11.52,False,31.18,42.42,26.41,16.96,14.22,13.52,14.28,14.62,14.36,14.13,12.27,Medium,High,5.08,Mud range is elevated around 250-500 Hz.,,,
Yung Fazo - This The Way Life Goes.wav,Yung Fazo,165.44,C# Minor,141.14,83,86,86,75,0.0,-7.18,7.18,True,33.17,42.78,24.04,17.6,15.58,14.24,14.76,13.78,12.93,12.02,12.02,Low,High,6.65,Clipping detected: 397 samples are near/over the limit.,,,
Yung Fazo - Time Today!.wav,Yung Fazo,137.2,D# Major,140.27,83,86,86,75,0.0,-12.22,12.22,True,31.2,42.85,25.96,16.31,14.89,14.12,14.23,14.49,13.83,13.33,12.63,Medium,High,5.51,Clipping detected: 110 samples are near/over the limit.,,,
Yung Fazo - dowhatido.wav,Yung Fazo,156.25,C# Major,129.09,73,69,69,81,0.0,-6.75,6.75,True,32.78,42.09,25.13,17.41,15.37,13.99,14.37,13.73,13.2,12.75,12.38,Medium,High,5.68,Clipping detected: 69070 samples are near/over the limit.,,,
Yung Fazo - heal.wav,Yung Fazo,156.25,F Minor,116.42,84,86,86,81,-0.0,-9.1,9.1,True,32.05,41.69,26.26,17.67,14.38,14.4,14.28,13.01,11.71,13.11,13.15,High,High,6.59,Clipping detected: 5 samples are near/over the limit.,,,
Yung Fazo - high as me.wav,Yung Fazo,152.03,C Major,108.42,84,86,86,81,0.0,-8.6,8.6,True,33.34,41.35,25.3,17.68,15.66,14.07,14.16,13.13,12.2,13.34,11.96,Medium,High,5.4,Clipping detected: 687 samples are near/over the limit.,,,
Yung Fazo - honest.wav,Yung Fazo,156.25,E Major,116.71,84,86,86,81,-0.0,-9.14,9.14,True,33.06,42.0,24.94,17.61,15.46,14.43,14.24,13.33,12.73,12.79,12.15,Medium,High,5.42,Clipping detected: 1598 samples are near/over the limit.,,,
Yung Fazo - lying again.wav,Yung Fazo,160.71,F# Minor,147.58,89,92,92,81,-0.27,-10.33,10.06,False,31.2,42.28,26.52,16.35,14.86,14.24,14.25,13.78,12.77,13.72,12.8,High,High,4.84,Mud range is elevated around 250-500 Hz.,,,
Yung Fazo - mia⧸hate when u around.wav,Yung Fazo,160.71,D Minor,159.59,83,86,86,75,-0.0,-8.38,8.38,True,32.27,41.91,25.82,17.56,14.71,14.12,14.2,13.59,12.86,13.29,12.53,Medium,High,4.81,Clipping detected: 60 samples are near/over the limit.,,,
Yung Fazo - motion.wav,Yung Fazo,133.93,F Major,161.62,83,86,86,75,-0.0,-6.95,6.94,True,32.31,41.73,25.96,17.09,15.22,13.77,14.31,13.65,12.94,13.45,12.51,Medium,High,5.35,Clipping detected: 142 samples are near/over the limit.,,,
Yung Fazo - new me.wav,Yung Fazo,154.11,C# Minor,151.74,84,86,86,81,0.0,-12.18,12.18,True,31.4,42.58,26.02,16.85,14.55,14.47,14.43,13.68,12.68,13.24,12.78,High,High,4.41,Clipping detected: 25 samples are near/over the limit.,,,
Yung Fazo - relocate.wav,Yung Fazo,159.2,G Minor,135.66,83,86,86,75,-0.0,-12.38,12.38,True,30.65,43.14,26.21,16.1,14.55,14.44,14.49,14.21,13.55,13.59,12.62,High,High,3.78,Clipping detected: 12 samples are near/over the limit.,,,
Yung Fazo - steal da swag.wav,Yung Fazo,156.25,D Major,111.79,72,70,70,75,-0.0,-5.25,5.25,True,32.79,41.78,25.43,17.92,14.87,14.04,14.39,13.35,12.56,12.81,12.62,Medium,High,5.99,Clipping detected: 1775 samples are near/over the limit.,,,
Yung Fazo - ttwlg 2.wav,Yung Fazo,165.44,C# Minor,118.38,84,86,86,81,0.0,-8.33,8.33,True,32.05,42.48,25.48,16.82,15.23,14.4,14.34,13.74,12.94,13.08,12.39,Medium,High,5.42,Clipping detected: 858 samples are near/over the limit.,,,
Yung Fazo - ttwlg.wav,Yung Fazo,165.44,C# Minor,141.42,79,81,81,75,0.0,-6.73,6.73,True,33.17,42.82,24.01,17.59,15.59,14.26,14.77,13.8,12.94,12.02,11.99,Medium,High,7.06,Clipping detected: 8924 samples are near/over the limit.,,,
Yung Fazo - wish you well.wav,Yung Fazo,144.23,F# Minor,146.86,83,86,86,75,0.0,-11.49,11.49,True,31.57,41.82,26.61,16.66,14.91,13.84,13.95,14.03,13.68,14.32,12.29,High,High,3.98,Clipping detected: 337 samples are near/over the limit.,,,
