file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Yeat - SO WHAT.wav,Yeat,144.23,E Minor,144.82,60,53,53,76,0.0,-5.56,5.56,True,31.84,42.13,26.02,16.97,14.87,13.99,14.14,14.0,13.36,13.43,12.6,Medium,High,4.52,Clipping detected: 152221 samples are near/over the limit.,,,
Yeat - SPEEDBALL.wav,Yeat,153.41,C# Major,137.15,68,65,65,76,0.0,-5.04,5.04,True,31.08,41.94,26.97,16.71,14.37,13.94,13.98,14.02,13.54,14.04,12.93,Medium,High,5.77,Clipping detected: 59243 samples are near/over the limit.,,,
Yeat - STFU.wav,Yeat,148.03,G# Major,104.75,61,53,53,81,0.0,-4.76,4.77,True,32.45,41.38,26.17,17.19,15.25,13.78,13.69,13.91,13.47,13.78,12.39,Medium,High,5.7,Clipping detected: 72454 samples are near/over the limit.,,,
Yeat - Shade.wav,Yeat,117.19,D Minor,242.18,83,86,86,76,0.0,-11.39,11.39,True,30.8,43.75,25.45,15.68,15.12,14.81,14.51,14.42,13.89,13.29,12.17,Medium,High,3.45,Clipping detected: 3142 samples are near/over the limit.,,,
Yeat - Shhhh.wav,Yeat,140.62,C Minor,193.61,83,86,86,76,-0.0,-10.53,10.53,True,32.13,42.43,25.43,17.17,14.97,14.37,13.88,14.18,13.47,13.09,12.34,Medium,High,6.54,Clipping detected: 699 samples are near/over the limit.,,,
Yeat - Shmunk (feat. YoungBoy Never Broke Again).wav,Yeat,140.62,C Minor,229.81,81,81,81,81,0.0,-6.43,6.43,True,31.77,42.22,26.01,16.96,14.82,14.21,13.91,14.1,13.26,13.55,12.45,Medium,High,6.94,Clipping detected: 42864 samples are near/over the limit.,,,
Yeat - Slamm.wav,Yeat,140.62,C Major,182.52,84,86,86,81,0.0,-12.44,12.44,True,31.97,42.25,25.78,16.99,14.99,14.33,13.81,14.12,13.2,13.4,12.38,Medium,High,3.79,Clipping detected: 185 samples are near/over the limit.,,,
Yeat - Split.wav,Yeat,140.62,E Major,143.44,83,86,86,76,0.0,-7.36,7.36,True,33.08,41.61,25.31,17.79,15.29,13.69,14.07,13.86,13.4,13.66,11.65,Medium,High,5.77,Clipping detected: 26 samples are near/over the limit.,,,
Yeat - Stand On It (feat. Future).wav,Yeat,150.67,D# Minor,180.81,84,86,86,81,0.0,-8.09,8.09,True,32.4,42.6,25.0,17.07,15.33,14.58,14.0,14.02,13.2,13.23,11.77,Medium,High,6.81,Clipping detected: 1273 samples are near/over the limit.,,,
Yeat - Sum 2 do.wav,Yeat,150.67,E Minor,152.65,84,86,86,81,0.0,-9.11,9.11,True,31.69,42.3,26.01,17.18,14.51,14.21,13.91,14.18,13.56,13.6,12.4,Medium,High,5.99,Clipping detected: 147 samples are near/over the limit.,,,
Yeat - THE COSTËS.wav,Yeat,152.03,A Major,153.83,80,81,81,76,0.0,-7.25,7.25,True,31.58,42.33,26.09,16.3,15.28,14.27,14.07,13.99,13.26,13.65,12.44,Medium,High,5.38,Clipping detected: 9046 samples are near/over the limit.,,,
Yeat - THEY TELL MË.wav,Yeat,172.19,C# Major,173.31,60,53,53,76,0.0,-5.31,5.31,True,32.12,41.19,26.68,16.39,15.73,13.8,13.66,13.73,13.21,13.91,12.78,High,High,6.63,Clipping detected: 146947 samples are near/over the limit.,,,
Yeat - TURNMEUP.wav,Yeat,152.03,D Major,152.64,68,65,65,76,0.0,-4.78,4.78,True,32.31,41.55,26.14,17.03,15.28,13.95,13.89,13.71,13.05,13.37,12.76,Medium,High,5.9,Clipping detected: 59056 samples are near/over the limit.,,,
Yeat - Talk.wav,Yeat,140.62,E Minor,174.85,84,86,86,81,-0.0,-9.73,9.73,True,30.71,43.31,25.98,15.84,14.87,14.6,14.34,14.37,13.59,13.44,12.53,High,High,4.58,Clipping detected: 8099 samples are near/over the limit.,,,
Yeat - Team Ceo.wav,Yeat,127.84,F Major,197.07,86,86,86,85,-0.0,-9.33,9.33,True,31.72,43.04,25.24,16.18,15.54,14.86,14.06,14.12,13.47,13.41,11.83,Medium,Medium,2.88,Clipping detected: 1557 samples are near/over the limit.,,,
Yeat - Tell më.wav,Yeat,130.81,D# Minor,242.88,83,86,86,76,0.0,-12.35,12.35,True,31.52,43.1,25.38,15.84,15.68,14.92,14.27,13.92,13.1,12.96,12.42,Medium,High,3.52,Clipping detected: 3260 samples are near/over the limit.,,,
Yeat - Type monëy.wav,Yeat,130.81,D# Minor,192.04,84,86,86,81,0.0,-8.72,8.72,True,32.15,42.94,24.91,17.31,14.84,14.83,14.17,13.95,13.01,13.33,11.58,Medium,High,4.96,Clipping detected: 599 samples are near/over the limit.,,,
Yeat - U DON’T KNOW LYFE.wav,Yeat,148.03,D Major,193.27,61,53,53,81,0.0,-5.65,5.66,True,31.72,41.79,26.49,16.42,15.3,14.1,13.69,13.99,13.6,13.53,12.96,Medium,High,5.12,Clipping detected: 259261 samples are near/over the limit.,,,
Yeat - U Should Know.wav,Yeat,140.62,A Minor,186.5,84,86,86,81,-0.0,-11.49,11.49,True,31.97,42.58,25.45,16.54,15.43,14.71,14.13,13.75,12.84,13.18,12.26,Medium,High,5.16,Clipping detected: 215 samples are near/over the limit.,,,
Yeat - Up off X.wav,Yeat,140.62,C Minor,198.67,70,65,65,81,0.0,-5.43,5.43,True,32.18,42.66,25.16,16.83,15.35,14.33,14.17,14.16,13.42,13.33,11.83,Medium,High,4.96,Clipping detected: 91090 samples are near/over the limit.,,,
Yeat - Wat it feel lykë.wav,Yeat,133.93,E Minor,130.01,81,81,81,81,0.0,-8.97,8.97,True,31.0,43.19,25.81,15.7,15.3,14.78,14.32,14.09,13.6,13.52,12.29,Medium,High,5.51,Clipping detected: 10564 samples are near/over the limit.,,,
Yeat - Watch.wav,Yeat,122.28,C Minor,136.65,81,81,81,81,0.0,-11.59,11.59,True,32.26,42.03,25.71,17.32,14.95,14.42,14.11,13.5,12.6,13.41,12.29,High,High,5.39,Clipping detected: 35968 samples are near/over the limit.,,,
Yeat - Woa...! .wav,Yeat,143.01,G# Major,170.09,84,86,86,81,0.0,-8.26,8.26,True,33.1,41.84,25.06,17.85,15.26,14.12,13.93,13.8,12.93,13.06,11.99,Medium,High,6.75,Clipping detected: 218 samples are near/over the limit.,,,
Yeat - Wtf thëy on.wav,Yeat,148.03,C Minor,180.84,90,94,94,81,-0.36,-11.89,11.53,False,33.12,41.81,25.07,17.71,15.41,14.17,13.77,13.87,13.05,13.28,11.78,Medium,High,6.64,Mud range is elevated around 250-500 Hz.,,,
