file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Rich Amiri - Moving Dumb.wav,Rich Amiri,150.67,E Major,128.0,79,81,81,75,0.0,-8.57,8.57,True,30.73,42.96,26.3,16.24,14.49,14.27,14.37,14.32,13.71,13.73,12.57,Medium,High,4.8,Clipping detected: 14855 samples are near/over the limit.,,,
Rich Amiri - Neva Sip Act.wav,Rich Amiri,144.23,G Major,166.19,81,81,81,81,0.0,-8.99,8.99,True,30.59,42.38,27.03,15.92,14.66,14.19,13.92,14.27,14.02,13.88,13.15,High,High,5.79,Clipping detected: 44461 samples are near/over the limit.,,,
Rich Amiri - Never Fail.wav,Rich Amiri,140.62,G Major,123.75,84,86,86,81,-0.0,-10.72,10.72,True,31.28,43.71,25.01,16.64,14.64,14.17,14.95,14.6,12.88,13.42,11.59,Medium,High,3.91,Clipping detected: 18 samples are near/over the limit.,,,
Rich Amiri - Never Have I.wav,Rich Amiri,144.23,D# Major,118.38,79,81,81,75,0.0,-7.52,7.52,True,31.02,42.75,26.23,16.53,14.49,14.09,14.17,14.48,13.67,13.69,12.54,Medium,High,3.61,Clipping detected: 7676 samples are near/over the limit.,,,
Rich Amiri - Number 2.wav,Rich Amiri,140.62,F# Major,123.48,84,86,86,79,0.0,-11.06,11.06,True,31.12,44.49,24.4,15.54,15.58,15.19,15.12,14.18,12.74,12.78,11.62,Medium,Medium,2.78,Clipping detected: 583 samples are near/over the limit.,,,
Rich Amiri - OUTTA THERE.wav,Rich Amiri,148.03,C# Minor,132.08,81,81,81,81,0.0,-6.05,6.05,True,31.88,41.91,26.21,16.85,15.02,13.67,13.96,14.28,13.5,13.99,12.22,Medium,High,6.46,Clipping detected: 24721 samples are near/over the limit.,,,
Rich Amiri - One Call.wav,Rich Amiri,159.2,D Minor,126.39,79,81,81,75,0.0,-6.92,6.92,True,31.55,41.75,26.7,16.84,14.71,13.94,13.9,13.9,13.14,13.39,13.32,Medium,High,4.58,Clipping detected: 13343 samples are near/over the limit.,,,
Rich Amiri - PAPER BACK TAGS.wav,Rich Amiri,119.68,E Minor,143.94,83,86,86,75,0.0,-10.39,10.39,True,30.99,43.6,25.41,16.44,14.55,14.5,14.54,14.56,13.6,13.53,11.88,Medium,High,5.81,Clipping detected: 2991 samples are near/over the limit.,,,
Rich Amiri - Paranoid.wav,Rich Amiri,153.41,F Major,115.35,84,86,86,81,0.0,-7.47,7.47,True,31.17,42.92,25.9,16.64,14.54,14.22,14.5,14.2,13.55,13.62,12.28,Medium,High,5.05,Clipping detected: 2586 samples are near/over the limit.,,,
Rich Amiri - Party Rock.wav,Rich Amiri,143.01,G Major,128.48,79,81,81,75,0.0,-6.79,6.79,True,31.44,42.44,26.12,16.69,14.75,13.99,14.23,14.21,13.38,13.59,12.53,Medium,High,4.77,Clipping detected: 8076 samples are near/over the limit.,,,
Rich Amiri - Poppin feat. Lil Tecca.wav,Rich Amiri,156.25,F# Minor,174.39,90,94,94,81,-1.82,-10.87,9.05,False,31.88,42.87,25.26,16.66,15.22,14.21,14.33,14.33,13.37,13.5,11.75,Medium,High,6.75,Mud range is elevated around 250-500 Hz.,,,
Rich Amiri - Pounds On Deck.wav,Rich Amiri,140.62,C# Minor,110.64,83,86,86,75,-0.0,-9.19,9.19,True,31.65,43.34,25.01,16.44,15.21,14.44,14.58,14.31,13.55,13.67,11.35,Medium,High,4.32,Clipping detected: 1814 samples are near/over the limit.,,,
Rich Amiri - Punt.wav,Rich Amiri,133.93,D# Minor,129.07,90,94,94,81,-1.18,-12.23,11.05,False,30.43,44.33,25.23,16.4,14.03,14.82,14.91,14.6,13.45,13.29,11.94,Medium,High,5.83,Mud range is elevated around 250-500 Hz.,,,
Rich Amiri - QUARTERMILLI.wav,Rich Amiri,127.84,C Minor,135.32,83,86,86,75,-0.0,-9.43,9.43,True,30.32,42.83,26.85,16.23,14.09,13.94,14.33,14.56,13.94,13.71,13.14,High,High,6.16,Clipping detected: 505 samples are near/over the limit.,,,
Rich Amiri - RR Curtains.wav,Rich Amiri,150.67,C# Major,128.08,68,65,65,75,0.0,-5.62,5.62,True,32.71,41.76,25.53,17.57,15.13,13.66,13.95,14.14,13.2,13.16,12.37,Medium,High,6.61,Clipping detected: 60078 samples are near/over the limit.,,,
Rich Amiri - Repeat.wav,Rich Amiri,144.23,D Minor,116.09,79,81,81,75,0.0,-6.85,6.85,True,31.66,42.76,25.58,16.96,14.7,14.14,14.22,14.4,13.6,13.49,12.09,Medium,High,5.38,Clipping detected: 8511 samples are near/over the limit.,,,
Rich Amiri - Ruthless.wav,Rich Amiri,156.25,D Minor,115.01,83,86,86,75,-0.0,-8.43,8.43,True,31.14,42.28,26.58,16.68,14.47,13.98,13.97,14.32,13.99,13.99,12.59,Medium,High,4.62,Clipping detected: 604 samples are near/over the limit.,,,
Rich Amiri - SAME OLD ME.wav,Rich Amiri,144.23,D Minor,178.76,60,53,53,75,-0.0,-5.34,5.34,True,31.67,42.03,26.3,16.88,14.8,14.15,14.05,13.83,12.99,13.03,13.27,Medium,High,4.48,Clipping detected: 88902 samples are near/over the limit.,,,
Rich Amiri - STICKS ON READY.wav,Rich Amiri,137.2,E Minor,126.38,72,70,70,75,-0.0,-5.45,5.45,True,31.88,42.34,25.77,17.4,14.49,13.86,14.14,14.34,13.43,13.36,12.41,Medium,High,6.42,Clipping detected: 2507 samples are near/over the limit.,,,
Rich Amiri - Salty.wav,Rich Amiri,130.81,D# Major,103.44,88,94,94,75,-5.84,-14.11,8.27,False,32.39,43.47,24.14,17.16,15.22,14.52,14.36,14.59,13.17,13.04,11.1,Low,High,5.19,Mud range is elevated around 250-500 Hz.,,,
Rich Amiri - See Us Now.wav,Rich Amiri,148.03,D Major,180.44,83,86,86,75,0.0,-8.84,8.84,True,31.23,42.96,25.8,16.41,14.83,14.25,14.43,14.28,13.33,13.6,12.2,Medium,High,3.91,Clipping detected: 8528 samples are near/over the limit.,,,
Rich Amiri - So Long.wav,Rich Amiri,140.62,G# Major,204.71,84,86,86,81,0.0,-8.05,8.05,True,31.32,42.76,25.92,16.69,14.62,14.21,14.37,14.19,13.4,13.72,12.2,Medium,High,3.98,Clipping detected: 9002 samples are near/over the limit.,,,
Rich Amiri - THATS IT.wav,Rich Amiri,145.47,E Minor,118.38,68,65,65,75,-0.0,-4.66,4.66,True,32.17,42.12,25.71,17.18,14.99,14.21,14.11,13.8,12.9,13.19,12.52,Medium,High,8.52,Clipping detected: 23179 samples are near/over the limit.,,,
Rich Amiri - TOUCHÉ.wav,Rich Amiri,148.03,C# Major,181.72,79,81,81,75,0.0,-7.25,7.25,True,30.82,42.64,26.54,16.31,14.5,14.21,14.38,14.05,13.18,13.9,12.65,High,High,4.19,Clipping detected: 20435 samples are near/over the limit.,,,
Rich Amiri - TROOPS INTERLUDE.wav,Rich Amiri,156.25,F# Minor,154.75,84,86,86,81,0.0,-11.37,11.37,True,30.41,43.51,26.08,16.3,14.11,14.22,14.46,14.83,14.04,13.87,12.21,Medium,High,4.45,Clipping detected: 370 samples are near/over the limit.,,,
Rich Amiri - Too Hot.wav,Rich Amiri,140.62,D# Major,149.11,83,86,86,75,-0.0,-6.75,6.75,True,31.64,42.56,25.8,17.06,14.58,13.98,14.41,14.17,13.31,13.67,12.13,Medium,High,6.43,Clipping detected: 1200 samples are near/over the limit.,,,
Rich Amiri - Twin Flame.wav,Rich Amiri,152.03,A Major,150.67,81,81,81,81,0.0,-9.61,9.61,True,30.94,42.83,26.22,16.39,14.56,14.13,14.27,14.43,13.56,13.62,12.6,Medium,High,4.83,Clipping detected: 8303 samples are near/over the limit.,,,
Rich Amiri - U WANT THAT.wav,Rich Amiri,140.62,C Major,125.12,79,81,81,75,0.0,-6.26,6.26,True,32.12,42.7,25.18,17.42,14.69,14.28,14.14,14.28,13.53,13.23,11.95,Medium,High,6.11,Clipping detected: 9264 samples are near/over the limit.,,,
Rich Amiri - WHAT IT COST.wav,Rich Amiri,130.81,A Major,131.9,83,86,86,75,-0.0,-10.0,10.0,True,29.98,43.51,26.51,16.02,13.96,14.25,14.54,14.72,13.94,14.01,12.5,Medium,High,4.32,Clipping detected: 538 samples are near/over the limit.,,,
Rich Amiri - Walk In.wav,Rich Amiri,159.2,F# Minor,108.54,84,86,86,81,-0.05,-11.05,11.0,True,31.41,43.58,25.01,16.67,14.74,14.7,14.8,14.08,12.5,13.28,11.73,Low,High,4.86,Clipping detected: 3 samples are near/over the limit.,,,
Rich Amiri - Whole Lotta.wav,Rich Amiri,156.25,F Minor,110.83,83,86,86,75,0.0,-8.32,8.32,True,31.16,43.72,25.12,16.56,14.61,14.75,14.46,14.51,13.55,13.65,11.48,Medium,High,5.68,Clipping detected: 1534 samples are near/over the limit.,,,
Rich Amiri - homesick.wav,Rich Amiri,137.2,C# Minor,113.17,86,86,86,85,-0.0,-11.2,11.2,True,31.95,44.06,23.99,15.9,16.05,14.77,14.93,14.36,13.2,12.63,11.36,Low,Medium,2.91,Clipping detected: 164 samples are near/over the limit.,,,
Rich Amiri - trouble.wav,Rich Amiri,148.03,D# Minor,89.79,80,86,86,65,0.0,-9.15,9.15,True,31.71,41.72,26.57,16.64,15.07,13.55,13.76,14.41,13.71,13.95,12.63,Medium,High,5.84,Clipping detected: 33 samples are near/over the limit.,,,
