file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Lil Tony - Never Be Broke.wav,Lil Tony,144.23,E Minor,132.52,83,86,86,75,0.0,-11.69,11.69,True,30.49,44.26,25.25,15.81,14.68,14.83,15.16,14.28,13.55,13.16,12.08,Medium,High,5.46,Clipping detected: 54 samples are near/over the limit.,,,
Lil Tony - OH WHOA !wav.wav,Lil Tony,140.62,G# Major,123.48,83,86,86,75,-0.0,-11.37,11.37,True,30.82,42.42,26.77,16.94,13.88,13.83,14.37,14.22,13.47,13.87,12.9,Medium,High,6.41,Clipping detected: 90 samples are near/over the limit.,,,
Lil Tony - One Question.wav,Lil Tony,150.67,F# Minor,180.09,83,86,86,75,0.0,-10.83,10.83,True,31.14,41.18,27.68,17.33,13.81,13.34,13.97,13.87,13.74,14.67,13.01,High,High,6.04,Clipping detected: 28 samples are near/over the limit.,,,
Lil Tony - PCF Summer Freestyle.wav,Lil Tony,162.26,F Minor,129.8,81,81,81,81,0.0,-8.48,8.48,True,30.75,42.06,27.19,16.04,14.71,13.88,13.94,14.24,13.8,14.27,12.92,High,High,6.81,Clipping detected: 6265 samples are near/over the limit.,,,
Lil Tony - Popeye.wav,Lil Tony,156.25,D Minor,136.34,83,86,86,75,-0.0,-8.29,8.29,True,30.85,43.13,26.02,16.75,14.11,14.3,14.63,14.19,13.56,13.83,12.19,High,High,6.89,Clipping detected: 3964 samples are near/over the limit.,,,
Lil Tony - Pulling Strings.wav,Lil Tony,156.25,A# Minor,144.28,84,86,86,81,0.0,-10.04,10.04,True,30.56,43.07,26.37,16.41,14.15,14.22,14.46,14.4,13.99,13.96,12.41,Medium,High,5.53,Clipping detected: 2467 samples are near/over the limit.,,,
Lil Tony - Racks In The Morning.wav,Lil Tony,152.03,D Major,126.41,83,86,86,75,0.0,-8.36,8.36,True,31.97,42.41,25.62,17.37,14.6,14.16,14.33,13.92,13.41,13.72,11.9,Medium,High,7.55,Clipping detected: 62 samples are near/over the limit.,,,
Lil Tony - Raspberry Lemonade.wav,Lil Tony,152.03,F# Minor,103.26,84,86,86,79,0.0,-8.09,8.09,True,31.48,42.61,25.91,16.93,14.55,14.23,14.23,14.14,13.31,13.47,12.44,Medium,Medium,2.3,Clipping detected: 65 samples are near/over the limit.,,,
Lil Tony - Real Trapper.wav,Lil Tony,144.23,F Minor,81.55,80,86,86,65,0.0,-9.1,9.1,True,30.57,43.67,25.77,16.16,14.4,14.79,14.66,14.21,13.61,13.57,12.2,Medium,High,5.73,Clipping detected: 1180 samples are near/over the limit.,,,
Lil Tony - Resident Keyvilwav.wav,Lil Tony,160.71,G# Major,185.03,84,86,86,81,0.0,-11.29,11.29,True,30.27,43.61,26.12,15.29,14.98,14.88,14.63,14.1,13.59,14.1,12.01,Medium,High,5.38,Clipping detected: 535 samples are near/over the limit.,,,
Lil Tony - Rich Match.wav,Lil Tony,159.2,D Minor,148.42,82,86,84,75,-4.6,-19.33,14.73,False,31.44,42.34,26.22,16.5,14.95,13.79,14.31,14.24,13.61,13.98,12.24,Medium,High,6.29,Mud range is elevated around 250-500 Hz.,,,
Lil Tony - Sh＊t Popper.wav,Lil Tony,159.2,C Minor,144.96,84,86,86,81,-0.0,-11.05,11.05,True,31.51,43.03,25.46,16.41,15.09,14.73,14.73,13.57,12.93,13.29,12.17,Medium,High,5.68,Clipping detected: 1401 samples are near/over the limit.,,,
Lil Tony - Specialize.wav,Lil Tony,165.44,F# Minor,140.49,71,69,69,75,0.0,-8.25,8.25,True,30.86,42.52,26.62,16.32,14.54,14.68,14.06,13.77,13.43,13.6,13.02,Medium,High,6.8,Clipping detected: 151413 samples are near/over the limit.,,,
