file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Fimiguerrero - Designer.wav,Fimiguerrero,140.62,F Minor,82.05,78,81,81,71,0.0,-9.57,9.57,True,30.89,41.8,27.31,16.23,14.66,13.99,14.02,13.79,13.2,14.04,13.27,High,High,3.58,Clipping detected: 5672 samples are near/over the limit.,,,
Fimiguerrero - Diamonds.wav,Fimiguerrero,130.81,F# Minor,108.43,83,86,86,76,0.0,-9.33,9.33,True,31.84,41.68,26.48,16.47,15.37,14.17,13.9,13.61,13.08,13.45,13.04,Medium,High,4.77,Clipping detected: 2 samples are near/over the limit.,,,
Fimiguerrero - Doppelgänger (feat. Lancey Foux).wav,Fimiguerrero,144.23,G Major,162.21,81,81,81,81,-0.0,-8.62,8.62,True,31.62,42.8,25.58,16.4,15.22,14.13,14.5,14.17,13.64,13.56,12.02,Medium,High,6.44,Clipping detected: 16424 samples are near/over the limit.,,,
Fimiguerrero - Dreams.wav,Fimiguerrero,159.2,F Minor,119.71,87,89,89,81,-0.16,-13.85,13.7,True,32.4,42.76,24.84,16.87,15.53,14.28,14.46,14.02,13.24,13.12,11.72,Medium,High,6.27,Clipping detected: 2 samples are near/over the limit.,,,
Fimiguerrero - Excuse My French.wav,Fimiguerrero,152.03,G# Major,87.84,80,86,86,66,0.0,-6.58,6.58,True,30.59,42.57,26.84,15.78,14.81,14.37,14.28,13.92,13.22,13.45,13.39,High,High,6.83,Clipping detected: 2056 samples are near/over the limit.,,,
Fimiguerrero - FITCH.wav,Fimiguerrero,144.23,E Minor,118.41,84,86,86,81,0.0,-8.24,8.24,True,31.32,41.44,27.23,16.62,14.71,13.58,13.72,14.15,13.85,14.07,13.16,High,High,4.48,Clipping detected: 2921 samples are near/over the limit.,,,
Fimiguerrero - GOD SAVE THE QUEEN.wav,Fimiguerrero,160.71,C# Major,117.05,82,81,81,85,0.0,-8.19,8.19,True,31.13,41.59,27.28,16.44,14.69,13.8,13.94,13.84,13.62,14.1,13.18,High,Medium,1.71,Clipping detected: 10152 samples are near/over the limit.,,,
Fimiguerrero - Gossip.wav,Fimiguerrero,119.68,B Minor,96.02,82,86,86,71,-0.0,-11.68,11.68,True,31.87,41.58,26.55,16.33,15.54,13.58,14.19,13.81,13.31,13.48,13.07,High,High,5.85,Clipping detected: 109 samples are near/over the limit.,,,
Fimiguerrero - Gucci.wav,Fimiguerrero,172.19,D# Minor,100.45,61,53,53,81,0.0,-5.58,5.58,True,31.31,42.28,26.41,16.74,14.57,14.38,13.96,13.94,13.53,13.85,12.57,Medium,High,6.51,Clipping detected: 191129 samples are near/over the limit.,,,
Fimiguerrero - Heart.wav,Fimiguerrero,168.75,F Major,101.62,84,86,86,81,-0.0,-10.04,10.04,True,32.63,42.81,24.56,17.27,15.37,13.96,14.44,14.41,13.64,13.34,11.21,Medium,High,5.57,Clipping detected: 74 samples are near/over the limit.,,,
Fimiguerrero - How High.wav,Fimiguerrero,140.62,C Major,130.29,81,81,81,81,0.0,-7.88,7.88,True,32.0,42.14,25.87,16.23,15.76,14.46,13.84,13.83,13.2,13.45,12.42,Medium,High,5.4,Clipping detected: 36345 samples are near/over the limit.,,,
Fimiguerrero - I LIKE.wav,Fimiguerrero,150.67,D Minor,101.88,84,86,86,81,0.0,-11.33,11.33,True,30.49,42.32,27.2,15.79,14.7,13.8,14.11,14.41,14.17,14.31,12.89,High,High,4.23,Clipping detected: 155 samples are near/over the limit.,,,
Fimiguerrero - I Want Everything.wav,Fimiguerrero,130.81,D Major,146.06,81,81,81,81,0.0,-6.9,6.9,True,32.32,41.95,25.73,16.86,15.46,14.09,13.86,14.0,13.67,13.86,11.87,Medium,High,5.66,Clipping detected: 7446 samples are near/over the limit.,,,
Fimiguerrero - INNA.wav,Fimiguerrero,122.28,F Minor,133.04,81,81,81,81,0.0,-7.08,7.08,True,31.71,41.17,27.12,16.89,14.82,13.75,13.68,13.73,13.53,14.16,12.97,High,High,6.55,Clipping detected: 10962 samples are near/over the limit.,,,
Fimiguerrero - Ignorance.wav,Fimiguerrero,119.68,E Minor,128.07,81,81,81,81,-0.0,-10.75,10.75,True,31.65,41.62,26.73,16.93,14.72,13.82,13.84,13.96,13.78,14.36,12.37,Medium,High,4.36,Clipping detected: 7177 samples are near/over the limit.,,,
Fimiguerrero - It's Cool.wav,Fimiguerrero,119.68,A# Major,129.0,84,86,86,81,-0.0,-7.0,7.0,True,30.78,42.84,26.38,16.25,14.53,14.45,14.27,14.13,13.46,13.86,12.52,Medium,High,7.74,Clipping detected: 1079 samples are near/over the limit.,,,
Fimiguerrero - JUMP.wav,Fimiguerrero,144.23,D Minor,107.41,84,86,86,81,0.0,-8.61,8.61,True,31.41,42.45,26.14,16.66,14.75,14.12,14.38,13.95,13.33,13.74,12.4,Medium,High,6.29,Clipping detected: 1404 samples are near/over the limit.,,,
Fimiguerrero - KILLUMINATI.wav,Fimiguerrero,156.25,G# Major,112.07,84,86,86,81,0.0,-9.14,9.14,True,31.67,42.24,26.1,16.34,15.33,14.05,13.97,14.22,13.65,13.63,12.47,Medium,High,6.22,Clipping detected: 1381 samples are near/over the limit.,,,
Fimiguerrero - Kerosene.wav,Fimiguerrero,153.41,D# Minor,138.04,84,86,86,81,-0.0,-7.4,7.4,True,32.21,42.23,25.56,16.68,15.53,14.49,13.98,13.76,13.1,13.21,12.35,Medium,High,4.81,Clipping detected: 250 samples are near/over the limit.,,,
Fimiguerrero - Lights Camera Action (feat. Dom Corleo).wav,Fimiguerrero,156.25,G# Major,161.06,84,86,86,81,0.0,-9.01,9.01,True,32.24,42.92,24.84,16.95,15.29,14.23,14.38,14.31,13.66,13.17,11.67,Medium,High,5.67,Clipping detected: 42 samples are near/over the limit.,,,
Fimiguerrero - ME AGEN.wav,Fimiguerrero,159.2,E Minor,120.14,84,86,86,81,0.0,-11.99,11.99,True,30.29,42.27,27.45,15.68,14.6,13.58,14.41,14.27,14.05,14.37,13.08,High,High,3.0,Clipping detected: 136 samples are near/over the limit.,,,
Fimiguerrero - MERRYGOROUND.wav,Fimiguerrero,133.93,G# Minor,128.06,84,86,86,81,-0.0,-9.96,9.96,True,31.85,43.12,25.03,16.22,15.63,14.26,14.82,14.04,13.09,13.55,11.48,Medium,High,5.15,Clipping detected: 388 samples are near/over the limit.,,,
