file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Jaydes - lucifers favorite color.wav,Jaydes,140.62,C# Major,68.39,70,70,70,71,-0.0,-17.04,17.04,True,32.35,44.77,22.87,16.19,16.16,15.83,14.96,13.99,12.99,12.46,10.42,Low,High,5.06,Clipping detected: 27 samples are near/over the limit.,,,
Jaydes - misery.wav,Jaydes,129.31,G Minor,88.45,83,86,86,75,0.0,-14.22,14.22,True,31.87,45.14,22.99,15.86,16.0,15.3,15.22,14.62,13.81,12.63,10.36,Low,Medium,2.05,Clipping detected: 85 samples are near/over the limit.,,,
Jaydes - miss america.wav,Jaydes,143.01,F# Major,72.88,80,86,86,66,-0.08,-12.75,12.67,True,29.61,45.26,25.13,14.15,15.46,15.03,15.58,14.66,13.99,13.57,11.56,Medium,Low,1.07,Clipping detected: 8 samples are near/over the limit.,,,
Jaydes - paranoia.wav,Jaydes,140.62,D# Minor,97.18,86,92,92,71,-0.3,-13.68,13.38,False,31.39,43.58,25.03,15.75,15.65,14.99,14.58,14.01,12.94,13.31,11.72,Medium,High,3.69,Mud range is elevated around 250-500 Hz.,,,
Jaydes - patience.wav,Jaydes,119.68,G Minor,122.63,73,69,69,81,0.0,-8.19,8.19,True,31.93,42.7,25.36,16.22,15.71,14.49,14.19,14.03,13.09,13.17,12.2,Medium,High,4.77,Clipping detected: 91524 samples are near/over the limit.,,,
Jaydes - peach crush.wav,Jaydes,148.03,C# Minor,100.01,84,86,84,81,-1.28,-16.73,15.45,False,31.8,44.1,24.1,15.63,16.17,15.65,14.65,13.8,12.68,12.51,11.59,Medium,High,4.06,Mud range is elevated around 250-500 Hz.,,,
Jaydes - pixxa.wav,Jaydes,143.01,A# Minor,90.3,78,81,81,71,0.0,-7.94,7.94,True,32.49,43.19,24.32,17.29,15.19,14.86,14.16,14.17,13.3,13.18,11.14,Medium,High,6.09,Clipping detected: 4438 samples are near/over the limit.,,,
Jaydes - pretend.wav,Jaydes,117.19,E Major,70.01,87,94,94,71,-1.07,-15.44,14.37,False,30.86,44.2,24.94,14.18,16.67,15.23,14.99,13.98,13.13,13.34,11.6,Medium,High,3.09,Mud range is elevated around 250-500 Hz.,,,
Jaydes - rose.wav,Jaydes,154.11,D Major,126.23,86,86,86,85,-0.0,-11.96,11.96,True,30.53,44.41,25.06,14.72,15.8,15.29,14.56,14.57,13.8,13.38,11.68,Medium,Medium,1.96,Clipping detected: 336 samples are near/over the limit.,,,
Jaydes - scary movie.wav,Jaydes,156.25,A Major,68.15,82,86,86,71,0.0,-12.05,12.05,True,29.81,44.85,25.34,14.62,15.19,14.58,15.38,14.88,14.27,13.7,11.64,Medium,High,6.57,Clipping detected: 350 samples are near/over the limit.,,,
Jaydes - sedated.wav,Jaydes,125.0,A Minor,106.67,81,81,81,81,-0.0,-9.69,9.69,True,31.98,42.52,25.49,16.39,15.6,14.82,13.99,13.71,13.04,13.38,12.11,Medium,High,4.88,Clipping detected: 15215 samples are near/over the limit.,,,
Jaydes - skin.wav,Jaydes,115.98,C# Major,70.01,88,94,94,75,-0.38,-13.13,12.74,False,31.61,45.31,23.08,15.48,16.13,15.31,15.22,14.78,13.86,12.61,10.47,Low,Medium,2.24,Mud range is elevated around 250-500 Hz.,,,
