file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Lelo - Prayer.wav,Lelo,162.26,C Major,142.68,82,86,84,75,-0.65,-15.62,14.98,False,30.69,43.46,25.85,15.86,14.83,14.41,14.69,14.36,13.57,13.78,12.07,Medium,High,6.79,Mud range is elevated around 250-500 Hz.,,,
Lelo - Prince of Persia.wav,Lelo,152.03,C Minor,184.8,76,76,76,75,-0.19,-18.71,18.52,False,31.22,43.24,25.54,15.94,15.28,14.56,14.48,14.2,13.1,13.37,12.17,Medium,High,5.88,Mud range is elevated around 250-500 Hz.,,,
Lelo - Revenge.wav,Lelo,152.03,D# Minor,128.0,90,94,94,81,-0.36,-7.63,7.27,False,32.53,42.27,25.2,17.38,15.15,14.03,14.14,14.1,13.57,13.31,11.89,Medium,High,5.11,Mud range is elevated around 250-500 Hz.,,,
Lelo - Rob Zombie.wav,Lelo,150.67,D# Major,133.25,83,86,86,75,-0.01,-10.28,10.27,True,33.56,41.31,25.14,17.51,16.05,14.1,13.67,13.53,12.65,13.18,11.96,Medium,High,7.65,Clipping detected: 72 samples are near/over the limit.,,,
Lelo - Spare Me.wav,Lelo,133.93,C# Minor,159.56,85,89,89,75,-0.17,-12.36,12.2,True,32.07,43.11,24.81,18.1,13.97,14.35,14.75,14.02,13.0,12.95,11.86,Medium,High,6.36,Clipping detected: 1 samples are near/over the limit.,,,
Lelo - Stuck upwav.wav,Lelo,156.25,C# Major,128.0,90,94,94,81,-0.8,-10.94,10.14,False,32.5,42.32,25.18,16.73,15.78,13.9,14.28,14.14,13.52,13.49,11.69,Medium,High,6.0,Mud range is elevated around 250-500 Hz.,,,
Lelo - Terraces.wav,Lelo,150.67,C Minor,144.0,88,94,94,75,-2.1,-11.59,9.48,False,31.62,41.9,26.48,16.66,14.96,13.97,14.05,13.89,13.48,13.73,12.75,Medium,High,6.26,Mud range is elevated around 250-500 Hz.,,,
Lelo - Touch Money.wav,Lelo,133.93,A Minor,105.7,84,86,86,81,0.0,-11.29,11.29,True,32.31,42.27,25.42,16.51,15.8,14.32,14.05,13.9,13.44,13.14,12.29,Medium,High,6.46,Clipping detected: 112 samples are near/over the limit.,,,
Lelo - Upset.wav,Lelo,178.57,D# Minor,85.5,85,94,94,65,-0.47,-8.21,7.74,False,32.66,42.52,24.83,17.27,15.39,14.55,14.21,13.76,13.15,13.08,11.75,Medium,High,7.73,Mud range is elevated around 250-500 Hz.,,,
Lelo - Wise.wav,Lelo,140.62,G Minor,109.75,83,86,86,75,0.0,-11.26,11.26,True,31.22,43.23,25.55,16.22,15.0,14.53,14.57,14.13,13.29,13.7,11.85,Medium,High,6.04,Clipping detected: 3 samples are near/over the limit.,,,
Lelo - all came down.wav,Lelo,153.41,C Minor,74.9,84,92,92,65,-0.25,-15.38,15.13,False,32.55,42.06,25.38,17.31,15.25,13.79,13.96,14.31,13.76,13.69,11.69,Medium,High,5.59,Mud range is elevated around 250-500 Hz.,,,
