file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Nine Vicious - Hahahahaha.wav,Nine Vicious,148.03,E Major,160.01,79,81,81,75,0.0,-8.29,8.29,True,30.62,42.97,26.42,16.11,14.51,14.14,14.56,14.26,13.24,13.66,12.76,Medium,High,6.09,Clipping detected: 12424 samples are near/over the limit.,,,
Nine Vicious - Hearted.wav,Nine Vicious,150.67,C# Minor,167.81,68,65,65,75,0.0,-5.83,5.83,True,31.82,42.07,26.11,16.68,15.14,13.99,14.06,14.01,13.37,13.44,12.68,Medium,High,6.13,Clipping detected: 24268 samples are near/over the limit.,,,
Nine Vicious - Hit Em Up.wav,Nine Vicious,144.23,D Major,112.97,79,81,81,75,0.0,-8.06,8.06,True,30.25,43.79,25.97,15.63,14.62,14.47,14.83,14.49,13.46,13.13,12.83,Medium,High,5.97,Clipping detected: 12251 samples are near/over the limit.,,,
Nine Vicious - Homage.wav,Nine Vicious,140.62,F Minor,155.02,84,86,86,81,0.0,-6.81,6.81,True,31.36,42.4,26.24,16.75,14.62,14.19,14.2,14.0,13.36,13.65,12.58,Medium,High,4.66,Clipping detected: 1737 samples are near/over the limit.,,,
Nine Vicious - Hurt Sum.wav,Nine Vicious,144.23,G Minor,99.32,78,81,81,71,0.0,-8.61,8.61,True,29.84,43.02,27.14,15.7,14.14,14.34,14.19,14.48,13.77,13.95,13.19,High,High,5.87,Clipping detected: 8822 samples are near/over the limit.,,,
Nine Vicious - IMY.wav,Nine Vicious,152.03,C# Major,139.87,83,86,86,75,-0.0,-8.14,8.14,True,30.01,43.26,26.73,16.0,14.01,14.39,14.63,14.25,13.41,13.67,13.06,High,High,4.65,Clipping detected: 1086 samples are near/over the limit.,,,
Nine Vicious - Imma Krazy X.wav,Nine Vicious,152.03,C# Minor,139.99,79,81,81,75,-0.0,-8.39,8.39,True,30.5,43.31,26.19,16.4,14.1,14.22,14.63,14.46,13.48,13.39,12.8,Medium,High,5.54,Clipping detected: 27039 samples are near/over the limit.,,,
Nine Vicious - Interlude.wav,Nine Vicious,165.44,D Minor,105.4,83,86,86,75,-0.0,-12.83,12.83,True,30.09,44.18,25.73,15.03,15.07,15.17,14.48,14.53,13.08,13.09,12.65,Medium,High,5.47,Clipping detected: 1153 samples are near/over the limit.,,,
Nine Vicious - Internet Gangsta.wav,Nine Vicious,140.62,C# Minor,109.73,60,53,53,75,0.0,-4.81,4.81,True,31.08,42.28,26.64,16.58,14.5,13.62,14.27,14.39,13.69,13.85,12.79,High,High,7.14,Clipping detected: 59114 samples are near/over the limit.,,,
Nine Vicious - Juicy J.wav,Nine Vicious,145.47,D# Minor,95.02,76,81,81,65,0.0,-7.26,7.26,True,30.5,42.1,27.4,16.37,14.13,13.67,14.08,14.36,13.65,14.16,13.24,High,High,6.63,Clipping detected: 9106 samples are near/over the limit.,,,
