file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Nettspend - plan b.wav,Nettspend,148.03,C# Minor,128.85,61,53,53,81,0.0,-4.61,4.62,True,31.58,41.45,26.97,16.59,14.99,13.26,13.59,14.59,14.3,14.25,12.72,Medium,High,5.82,Clipping detected: 266635 samples are near/over the limit.,,,
Nettspend - shades on.wav,Nettspend,148.03,D Minor,129.73,81,81,81,81,0.0,-6.63,6.63,True,30.31,43.2,26.49,15.35,14.96,14.22,14.46,14.52,13.78,13.62,12.87,High,High,3.05,Clipping detected: 34460 samples are near/over the limit.,,,
Nettspend - sick.wav,Nettspend,178.57,F Minor,129.45,61,53,53,81,0.0,-4.74,4.75,True,30.69,42.51,26.79,15.46,15.24,14.25,13.97,14.29,13.96,13.86,12.93,High,High,4.2,Clipping detected: 164704 samples are near/over the limit.,,,
Nettspend - stab.wav,Nettspend,153.41,F# Major,151.16,82,81,81,85,0.0,-8.07,8.08,True,30.23,42.9,26.88,15.4,14.83,13.98,14.26,14.65,14.13,13.99,12.88,High,Medium,2.98,Clipping detected: 13243 samples are near/over the limit.,,,
Nettspend - still standing.wav,Nettspend,165.44,E Minor,119.3,61,53,53,81,0.0,-5.77,5.77,True,30.46,42.52,27.02,15.91,14.55,13.73,14.11,14.68,14.34,14.09,12.93,High,High,3.04,Clipping detected: 78560 samples are near/over the limit.,,,
Nettspend - stressed.wav,Nettspend,153.41,D Major,105.07,70,65,65,81,0.0,-5.13,5.13,True,32.19,42.19,25.62,17.07,15.12,13.71,14.44,14.04,13.41,13.5,12.12,Medium,High,7.7,Clipping detected: 14115 samples are near/over the limit.,,,
Nettspend - trap house 2016.wav,Nettspend,144.23,F# Major,158.88,60,53,53,76,0.0,-4.78,4.78,True,30.68,42.33,26.99,16.42,14.26,13.54,13.93,14.86,14.32,13.92,13.07,High,High,4.38,Clipping detected: 245931 samples are near/over the limit.,,,
Nettspend - who tf is u.wav,Nettspend,160.71,C# Minor,121.49,73,69,69,81,0.0,-6.4,6.4,True,30.04,42.58,27.38,15.11,14.93,13.8,14.26,14.52,13.97,13.88,13.5,High,High,3.16,Clipping detected: 84323 samples are near/over the limit.,,,
Nettspend - you ready？ .wav,Nettspend,145.47,C Minor,148.25,81,81,81,81,0.0,-7.13,7.13,True,29.94,43.22,26.84,15.13,14.81,14.18,14.34,14.7,14.01,13.93,12.91,High,High,3.84,Clipping detected: 46038 samples are near/over the limit.,,,
nettspend - U GON FALL.wav,Nettspend,133.93,E Minor,119.06,82,81,81,85,0.0,-6.84,6.84,True,32.73,41.01,26.26,17.2,15.53,13.41,13.77,13.84,13.6,13.57,12.69,Medium,Medium,2.54,Clipping detected: 22956 samples are near/over the limit.,,,
