file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Prettifun - Pop Quiz.wav,Prettifun,140.62,C Major,135.23,79,81,81,75,-0.0,-7.64,7.64,True,31.03,42.37,26.6,16.67,14.36,14.1,13.98,14.3,13.85,13.8,12.8,Medium,High,7.03,Clipping detected: 8600 samples are near/over the limit.,,,
Prettifun - Pretti.wav,Prettifun,153.41,C Major,187.04,79,81,81,75,0.0,-8.43,8.43,True,30.4,42.29,27.31,16.21,14.19,13.63,14.19,14.46,13.99,14.12,13.19,High,High,3.8,Clipping detected: 18189 samples are near/over the limit.,,,
Prettifun - Pride Freestyle.wav,Prettifun,143.01,G Major,135.02,79,81,81,75,-0.0,-8.82,8.82,True,31.51,40.81,27.68,16.27,15.25,13.67,13.38,13.75,13.26,13.92,13.76,High,High,6.1,Clipping detected: 34318 samples are near/over the limit.,,,
Prettifun - Prttigirl.wav,Prettifun,148.03,G# Major,156.76,68,65,65,75,0.0,-5.62,5.62,True,31.69,40.97,27.34,16.32,15.37,13.61,13.53,13.83,13.55,14.11,13.23,High,High,6.24,Clipping detected: 21054 samples are near/over the limit.,,,
Prettifun - Quarters Pennies.wav,Prettifun,148.03,C Minor,142.73,71,69,69,75,0.0,-7.5,7.5,True,31.44,42.32,26.24,16.31,15.13,14.43,13.93,13.96,13.39,13.33,12.92,Medium,High,3.85,Clipping detected: 104048 samples are near/over the limit.,,,
Prettifun - Rip Junya.wav,Prettifun,150.67,C Major,120.0,71,69,69,75,0.0,-7.08,7.08,True,31.26,41.14,27.6,16.76,14.5,13.41,13.53,14.19,13.65,14.36,13.24,High,High,6.08,Clipping detected: 125061 samples are near/over the limit.,,,
Prettifun - Rita.wav,Prettifun,156.25,C Minor,195.7,81,81,81,81,0.0,-7.83,7.83,True,31.72,41.23,27.04,16.15,15.58,13.84,13.54,13.86,13.39,13.94,13.1,High,High,5.45,Clipping detected: 68343 samples are near/over the limit.,,,
Prettifun - Rolled1.wav,Prettifun,137.2,C Minor,168.2,61,53,53,81,0.0,-4.66,4.66,True,32.48,40.65,26.87,17.44,15.04,13.25,13.59,13.81,13.44,13.79,13.08,High,High,7.22,Clipping detected: 104325 samples are near/over the limit.,,,
Prettifun - Savior.wav,Prettifun,140.62,D Major,156.76,83,86,86,75,0.0,-10.02,10.02,True,31.37,41.85,26.78,16.89,14.48,14.01,13.93,13.92,13.62,13.85,12.93,High,High,4.48,Clipping detected: 168 samples are near/over the limit.,,,
Prettifun - Sides.wav,Prettifun,145.47,D Minor,157.89,70,65,65,81,0.0,-4.89,4.89,True,32.44,41.34,26.22,17.35,15.09,13.82,13.81,13.72,13.28,13.47,12.75,Medium,High,4.31,Clipping detected: 16256 samples are near/over the limit.,,,
Prettifun - Sleep Aid.wav,Prettifun,163.04,F# Minor,140.52,84,86,86,81,0.0,-9.37,9.37,True,31.37,41.5,27.12,16.94,14.43,13.55,13.8,14.16,13.94,14.04,13.08,High,High,4.81,Clipping detected: 1861 samples are near/over the limit.,,,
Prettifun - Sos.wav,Prettifun,144.23,C Major,174.57,70,65,65,81,0.0,-5.03,5.03,True,32.21,40.99,26.8,17.18,15.02,13.47,13.69,13.83,13.56,13.85,12.95,High,High,4.98,Clipping detected: 76564 samples are near/over the limit.,,,
Prettifun - Sparky.wav,Prettifun,160.71,D Minor,155.05,68,65,65,75,0.0,-4.47,4.47,True,32.25,41.45,26.3,17.53,14.73,13.64,13.83,13.97,13.47,13.62,12.68,Medium,High,5.32,Clipping detected: 40823 samples are near/over the limit.,,,
Prettifun - TRUST.wav,Prettifun,150.67,D Major,150.0,84,86,86,79,0.0,-7.38,7.38,True,31.05,42.28,26.67,16.17,14.88,14.01,14.19,14.08,13.25,13.52,13.15,High,Medium,2.64,Clipping detected: 6624 samples are near/over the limit.,,,
Prettifun - Team Rocket.wav,Prettifun,144.23,D Major,185.38,79,81,81,75,0.0,-6.39,6.39,True,30.96,42.25,26.79,16.36,14.61,13.8,14.23,14.21,13.83,13.74,13.05,High,High,6.27,Clipping detected: 37201 samples are near/over the limit.,,,
Prettifun - Teezo Touchdown.wav,Prettifun,140.62,C# Minor,137.17,68,65,65,75,0.0,-4.55,4.55,True,31.89,41.37,26.74,17.17,14.72,13.67,13.56,14.14,13.83,13.96,12.78,High,High,8.65,Clipping detected: 24750 samples are near/over the limit.,,,
Prettifun - Thank U.wav,Prettifun,153.41,E Major,163.83,68,65,65,75,0.0,-5.57,5.57,True,31.26,41.58,27.16,16.54,14.72,13.82,13.7,14.07,13.72,13.98,13.19,High,High,5.14,Clipping detected: 29192 samples are near/over the limit.,,,
Prettifun - That Way.wav,Prettifun,144.23,E Major,120.05,81,81,81,81,0.0,-6.92,6.92,True,31.24,42.3,26.46,17.01,14.23,13.68,14.4,14.21,13.71,13.65,12.81,Medium,High,5.21,Clipping detected: 8059 samples are near/over the limit.,,,
Prettifun - Touch The Sun.wav,Prettifun,156.25,C# Minor,148.67,68,65,65,75,0.0,-5.57,5.57,True,31.37,41.26,27.38,16.97,14.4,13.53,13.71,14.01,13.48,14.0,13.37,High,High,6.09,Clipping detected: 49826 samples are near/over the limit.,,,
Prettifun - Type Beat.wav,Prettifun,160.71,G Major,145.22,60,53,53,75,0.0,-4.64,4.64,True,31.93,41.53,26.54,16.52,15.41,13.97,13.77,13.79,13.35,13.63,12.91,Medium,High,5.98,Clipping detected: 111135 samples are near/over the limit.,,,
Prettifun - Unfazed.wav,Prettifun,150.67,B Minor,165.51,83,86,86,75,0.0,-8.97,8.97,True,30.49,42.29,27.21,15.64,14.85,14.14,13.95,14.21,13.81,13.93,13.28,High,High,6.3,Clipping detected: 1677 samples are near/over the limit.,,,
Prettifun - Used To.wav,Prettifun,148.03,C# Minor,146.6,84,86,86,81,-0.0,-11.0,11.0,True,30.36,42.42,27.22,15.65,14.71,14.19,14.21,14.02,13.84,13.94,13.28,High,High,4.28,Clipping detected: 1636 samples are near/over the limit.,,,
Prettifun - We Good.wav,Prettifun,117.19,E Major,164.58,73,70,70,81,-0.0,-17.2,17.2,True,29.83,43.04,27.13,14.32,15.51,14.53,14.18,14.33,14.08,14.13,13.01,High,High,5.46,Clipping detected: 3 samples are near/over the limit.,,,
Prettifun - Wings.wav,Prettifun,162.26,D Minor,166.25,60,53,53,75,0.0,-3.98,3.99,True,32.22,41.13,26.65,17.14,15.08,13.54,13.6,13.99,13.62,13.82,12.83,Medium,High,6.12,Clipping detected: 83371 samples are near/over the limit.,,,
Prettifun - Z & S.wav,Prettifun,130.81,A Major,161.25,68,65,65,75,0.0,-5.17,5.17,True,31.52,41.34,27.14,16.61,14.92,13.93,13.54,13.87,13.6,13.81,13.33,High,High,5.21,Clipping detected: 44333 samples are near/over the limit.,,,
Prettifun - bribe.wav,Prettifun,152.03,G Minor,125.01,79,81,81,75,-0.0,-8.83,8.83,True,31.3,41.66,27.04,16.43,14.87,13.81,14.28,13.57,13.02,13.69,13.35,High,High,4.89,Clipping detected: 13750 samples are near/over the limit.,,,
Prettifun - dream.wav,Prettifun,148.03,A Major,158.7,81,81,81,81,0.0,-13.3,13.3,True,30.65,42.26,27.08,15.51,15.15,14.15,14.27,13.84,13.42,13.7,13.39,High,High,5.33,Clipping detected: 11135 samples are near/over the limit.,,,
Prettifun - everystep.wav,Prettifun,170.45,D Minor,156.27,81,81,81,81,0.0,-7.24,7.24,True,31.86,41.24,26.9,16.9,14.96,13.66,13.95,13.63,13.28,13.81,13.09,Medium,High,4.5,Clipping detected: 28420 samples are near/over the limit.,,,
Prettifun - evisu.wav,Prettifun,143.01,F# Minor,107.58,79,81,81,75,0.0,-6.9,6.9,True,32.13,40.7,27.16,16.75,15.38,13.77,13.39,13.54,13.22,14.1,13.06,High,High,5.49,Clipping detected: 21062 samples are near/over the limit.,,,
Prettifun - grailed.wav,Prettifun,168.75,G Major,120.0,83,86,86,75,-0.0,-10.47,10.47,True,29.97,42.27,27.76,16.26,13.71,14.24,13.85,14.18,13.61,14.26,13.5,High,High,5.68,Clipping detected: 2112 samples are near/over the limit.,,,
Prettifun - idk wtf.wav,Prettifun,140.62,G Minor,164.6,84,86,86,79,0.0,-7.68,7.68,True,30.66,41.83,27.51,16.06,14.6,13.99,13.77,14.07,13.62,13.7,13.81,High,Medium,2.25,Clipping detected: 5009 samples are near/over the limit.,,,
Prettifun - intro.wav,Prettifun,130.81,E Major,82.05,70,70,70,71,-0.0,-16.14,16.14,True,29.44,43.37,27.19,14.71,14.73,14.74,14.63,14.0,13.31,13.76,13.43,High,High,3.22,Clipping detected: 21 samples are near/over the limit.,,,
Prettifun - kelp.wav,Prettifun,137.2,E Minor,99.72,82,86,86,71,0.0,-11.19,11.19,True,30.98,41.74,27.28,16.39,14.59,14.15,14.02,13.57,13.27,13.89,13.39,High,High,5.8,Clipping detected: 1080 samples are near/over the limit.,,,
Prettifun - low funds.wav,Prettifun,165.44,E Minor,128.65,79,81,81,75,0.0,-6.64,6.64,True,31.64,41.86,26.5,16.85,14.79,14.3,14.12,13.44,13.11,13.58,12.92,Medium,High,4.98,Clipping detected: 9730 samples are near/over the limit.,,,
Prettifun - might⧸poltergeist.wav,Prettifun,167.91,D Minor,138.56,81,81,81,81,0.0,-7.95,7.95,True,31.35,41.3,27.35,16.5,14.85,13.9,13.82,13.58,13.22,13.89,13.46,High,High,5.27,Clipping detected: 24404 samples are near/over the limit.,,,
Prettifun - missuse.wav,Prettifun,133.93,C Minor,145.01,84,86,86,81,0.0,-6.31,6.31,True,31.82,41.39,26.78,16.73,15.1,14.06,13.71,13.62,13.07,13.93,12.86,High,High,6.75,Clipping detected: 4690 samples are near/over the limit.,,,
Prettifun - serve.wav,Prettifun,148.03,D Minor,135.0,83,86,86,75,0.0,-14.25,14.25,True,30.86,42.49,26.65,15.16,15.7,14.13,14.34,14.02,13.51,13.61,13.04,Medium,High,3.19,Clipping detected: 13 samples are near/over the limit.,,,
